,rank,id,form-id,name,form,alias,move,move-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0671-000,103,671,0,フラージェス,,フラージェス,"['ムーンフォース', 'めいそう', 'こうごうせい', 'テラバースト', 'スキルスワップ', 'ギガドレイン', 'サイコキネシス', 'トリック', 'エナジーボール', 'ドレインキッス']","[90.8, 61.5, 48.3, 31.6, 25.4, 22.8, 18.8, 14.2, 14.1, 9.7]","['フラワーベール', 'きょうせい']","[89.4, 10.6]","['たべのこし', 'オボンのみ', 'こだわりメガネ', 'とつげきチョッキ', 'おんみつマント', 'ラムのみ', 'こだわりスカーフ', 'こうこうのしっぽ', 'ものまねハーブ', 'いのちのたま']","[32.6, 10.2, 9.8, 9.4, 8.2, 4.1, 2.9, 2.5, 1.7, 1.7]","['くさ', 'ほのお', 'じめん', 'みず', 'フェアリー', 'はがね', 'かくとう', 'あく', 'ゴースト', 'ドラゴン']","[46.9, 29.4, 8.2, 4.1, 3.7, 3.2, 1.1, 0.7, 0.4, 0.4]"
0217-000,104,217,0,リングマ,,リングマ,"['じゃれつく', 'じしん', 'ビルドアップ', 'ねむる', 'からげんき', 'ねごと', 'シャドークロー', 'のしかかり', 'ほのおのパンチ', 'インファイト']","[56.8, 41.5, 31.0, 30.7, 29.7, 27.0, 26.5, 18.3, 16.8, 14.5]","['こんじょう', 'はやあし', 'きんちょうかん']","[95.5, 3.6, 0.9]","['しんかのきせき', 'かえんだま', 'どくどくだま', 'いのちのたま', 'オボンのみ', 'シルクのスカーフ', 'パンチグローブ', 'とつげきチョッキ', 'こだわりハチマキ', 'ノーマルジュエル']","[82.3, 16.3, 1.1, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","['フェアリー', 'ノーマル', 'ゴースト', 'ひこう', 'じめん', 'ほのお', 'くさ', 'どく', 'あく', 'かくとう']","[42.5, 22.3, 14.6, 9.0, 4.9, 1.5, 0.8, 0.8, 0.7, 0.6]"
0758-000,105,758,0,エンニュート,,エンニュート,"['どくどく', 'かえんほうしゃ', 'みがわり', 'かなしばり', 'アンコール', 'ヘドロばくだん', 'オーバーヒート', 'まもる', 'がむしゃら', 'りゅうのはどう']","[78.8, 60.5, 53.7, 38.2, 30.6, 22.2, 17.6, 13.1, 11.9, 9.6]","['ふしょく', 'どんかん']","[92.1, 7.9]","['くろいヘドロ', 'きあいのタスキ', 'たべのこし', 'だっしゅつパック', 'ふうせん', 'いのちのたま', 'こだわりスカーフ', 'ぼうじんゴーグル', 'たつじんのおび', 'こだわりメガネ']","[43.4, 30.9, 7.0, 3.8, 2.6, 2.2, 1.4, 1.0, 0.9, 0.8]","['ほのお', 'フェアリー', 'どく', 'ひこう', 'こおり', 'ドラゴン', 'くさ', 'ゴースト', 'みず', 'ノーマル']","[28.8, 18.0, 17.6, 8.7, 7.3, 7.0, 6.6, 1.6, 1.0, 1.0]"
0750-000,106,750,0,バンバドロ,,バンバドロ,"['ボディプレス', 'じしん', 'ねむる', 'ヘビーボンバー', 'ステルスロック', 'てっぺき', 'ほえる', 'じわれ', 'ねごと', 'うちおとす']","[81.8, 71.1, 43.3, 34.2, 32.8, 28.2, 25.5, 24.2, 12.8, 9.2]","['じきゅうりょく', 'マイペース', 'せいしんりょく']","[99.6, 0.2, 0.2]","['カゴのみ', 'たべのこし', 'ゴツゴツメット', 'オボンのみ', 'とつげきチョッキ', 'ラムのみ', 'フィラのみ', 'おんみつマント', 'バンジのみ', 'レッドカード']","[24.1, 19.5, 18.6, 14.8, 10.3, 3.4, 2.7, 1.3, 0.7, 0.7]","['はがね', 'かくとう', 'くさ', 'じめん', 'フェアリー', 'みず', 'ドラゴン', 'ノーマル', 'ひこう', 'ほのお']","[22.8, 16.5, 14.4, 9.8, 6.6, 5.2, 5.0, 5.0, 4.8, 3.5]"
0189-000,107,189,0,ワタッコ,,ワタッコ,"['ちからをすいとる', 'やどりぎのタネ', 'コットンガード', 'アンコール', 'バトンタッチ', 'みがわり', 'ねむりごな', 'おきみやげ', 'テラバースト', 'マジカルシャイン']","[70.9, 61.7, 41.3, 38.5, 36.4, 18.2, 14.2, 13.0, 12.4, 11.6]","['すりぬけ', 'ようりょくそ', 'リーフガード']","[63.2, 23.8, 13.0]","['おんみつマント', 'ゴツゴツメット', 'たべのこし', 'きあいのタスキ', 'メンタルハーブ', 'オボンのみ', 'じゃくてんほけん', 'こうかくレンズ', 'ひかりのねんど', 'ものまねハーブ']","[24.2, 11.4, 8.2, 7.4, 6.8, 5.8, 5.7, 5.6, 5.2, 3.8]","['フェアリー', 'ひこう', 'はがね', 'みず', 'くさ', 'ほのお', 'ノーマル', 'あく', 'いわ', 'ゴースト']","[49.6, 14.0, 9.3, 8.8, 6.6, 4.0, 2.1, 1.6, 1.6, 0.5]"
0849-001,108,849,1,ストリンダー,ローなすがた,ストリンダー(ロー),"['ばくおんぱ', 'オーバードライブ', 'ほっぺすりすり', 'ボルトチェンジ', 'たたりめ', 'ヘドロばくだん', 'アシッドボム', 'バークアウト', 'ちょうはつ', 'どくどく']","[95.7, 95.5, 54.6, 30.9, 28.8, 24.5, 22.0, 19.3, 5.7, 4.0]","['パンクロック', 'テクニシャン', 'マイナス']","[98.3, 0.9, 0.7]","['とつげきチョッキ', 'こだわりスカーフ', 'こだわりメガネ', 'のどスプレー', 'いのちのたま', 'きあいのタスキ', 'ふうせん', 'オボンのみ', 'たべのこし', 'くろいヘドロ']","[43.4, 12.9, 12.5, 9.2, 6.2, 5.1, 2.6, 1.8, 1.0, 0.9]","['ノーマル', 'でんき', 'ひこう', 'フェアリー', 'くさ', 'あく', 'どく', 'みず', 'こおり', 'じめん']","[88.9, 4.5, 1.9, 1.0, 0.8, 0.6, 0.5, 0.5, 0.5, 0.2]"
0975-000,109,975,0,ハルクジラ,,ハルクジラ,"['じしん', 'こおりのつぶて', 'アクアブレイク', 'アイススピナー', 'はらだいこ', 'つららおとし', 'じゃれつく', 'ばかぢから', 'テラバースト', 'ヘビーボンバー']","[64.9, 63.5, 53.5, 52.3, 48.4, 23.9, 20.0, 15.7, 13.3, 9.3]","['ゆきかき', 'ちからずく', 'あついしぼう']","[52.2, 33.5, 14.3]","['オボンのみ', 'いのちのたま', 'とつげきチョッキ', 'じゃくてんほけん', 'こだわりハチマキ', 'たべのこし', 'ラムのみ', 'ゴツゴツメット', 'とけないこおり', 'こだわりスカーフ']","[44.7, 32.0, 8.6, 3.0, 2.3, 1.4, 1.2, 0.9, 0.9, 0.8]","['みず', 'こおり', 'じめん', 'ほのお', 'でんき', 'フェアリー', 'かくとう', 'ゴースト', 'くさ', 'はがね']","[44.4, 17.4, 10.9, 9.5, 4.8, 2.7, 1.9, 1.9, 1.7, 1.2]"
0707-000,110,707,0,クレッフィ,,クレッフィ,"['リフレクター', 'ひかりのかべ', 'てっていこうせん', 'でんじは', 'イカサマ', 'ドレインキッス', 'マジカルシャイン', 'めいそう', 'まきびし', 'てっぺき']","[68.5, 65.8, 49.8, 41.1, 20.3, 18.9, 17.5, 17.2, 16.8, 15.3]","['いたずらごころ', 'マジシャン']","[99.6, 0.4]","['ひかりのねんど', 'たべのこし', 'こだわりメガネ', 'こうこうのしっぽ', 'だっしゅつボタン', 'オボンのみ', 'しめったいわ', 'ゴツゴツメット', 'きあいのタスキ', 'メンタルハーブ']","[58.7, 13.8, 4.4, 4.4, 2.0, 1.9, 1.7, 1.3, 0.9, 0.9]","['フェアリー', 'じめん', 'はがね', 'みず', 'ひこう', 'ほのお', 'ドラゴン', 'ノーマル', 'あく', 'エスパー']","[72.8, 5.3, 5.2, 4.3, 4.1, 2.7, 1.6, 1.3, 0.7, 0.7]"
0437-000,111,437,0,ドータクン,,ドータクン,"['ステルスロック', 'ボディプレス', 'トリックルーム', 'ジャイロボール', 'てっぺき', 'てっていこうせん', 'じしん', 'アイススピナー', 'リフレクター', 'アシストパワー']","[38.0, 37.3, 36.1, 29.3, 29.1, 26.4, 18.4, 17.5, 11.6, 11.2]","['ふゆう', 'たいねつ', 'ヘヴィメタル']","[66.8, 32.3, 0.9]","['たべのこし', 'ゴツゴツメット', 'じゃくてんほけん', 'メンタルハーブ', 'ひかりのねんど', 'こうこうのしっぽ', 'オボンのみ', 'ぼうじんゴーグル', 'おんみつマント', 'グランドコート']","[12.4, 10.0, 10.0, 7.9, 7.3, 6.7, 5.0, 4.7, 4.2, 2.7]","['はがね', 'でんき', 'かくとう', 'フェアリー', 'エスパー', 'ほのお', 'みず', 'ノーマル', 'あく', 'ひこう']","[32.4, 15.6, 10.3, 5.6, 5.2, 4.9, 4.9, 4.7, 4.0, 2.9]"
0470-000,112,470,0,リーフィア,,リーフィア,"['リーフブレード', 'テラバースト', 'つるぎのまい', 'こうごうせい', 'やどりぎのタネ', 'あまえる', 'くさわけ', 'でんこうせっか', 'タネマシンガン', 'シザークロス']","[68.8, 51.5, 46.2, 38.6, 35.6, 18.2, 17.2, 15.7, 13.6, 13.5]","['ようりょくそ', 'リーフガード']","[76.2, 23.8]","['ゴツゴツメット', 'いのちのたま', 'いかさまダイス', 'たべのこし', 'ピントレンズ', 'オボンのみ', 'きあいのタスキ', 'ラムのみ', 'じゃくてんほけん', 'こだわりハチマキ']","[30.8, 21.1, 10.9, 7.3, 6.5, 3.1, 3.0, 2.3, 2.1, 1.4]","['ほのお', 'いわ', 'ノーマル', 'フェアリー', 'ゴースト', 'くさ', 'こおり', 'みず', 'ドラゴン', 'はがね']","[54.2, 9.1, 7.6, 5.6, 4.2, 3.9, 2.7, 2.4, 2.4, 2.0]"
0962-000,113,962,0,オトシドリ,,オトシドリ,"['はたきおとす', 'ダブルウイング', 'すてゼリフ', 'ステルスロック', 'がんせきふうじ', 'ちょうはつ', 'いわなだれ', 'ストーンエッジ', 'おきみやげ', 'ふいうち']","[69.9, 56.7, 49.3, 39.3, 25.6, 21.9, 20.3, 19.3, 18.1, 16.9]","['いわはこび', 'するどいめ', 'はとむね']","[82.6, 10.5, 6.9]","['こだわりスカーフ', 'きあいのタスキ', 'いかさまダイス', 'オボンのみ', 'いのちのたま', 'ゴツゴツメット', 'ぼうじんゴーグル', 'レッドカード', 'とつげきチョッキ', 'ラムのみ']","[37.0, 30.5, 6.7, 5.0, 2.7, 2.3, 1.8, 1.6, 1.4, 1.2]","['いわ', 'あく', 'ひこう', 'はがね', 'フェアリー', 'じめん', 'かくとう', 'みず', 'エスパー', 'こおり']","[76.0, 10.1, 3.7, 2.6, 1.9, 1.5, 1.2, 0.5, 0.4, 0.4]"
0604-000,114,604,0,シビルドン,,シビルドン,"['かえんほうしゃ', '１０まんボルト', 'ギガドレイン', 'ボルトチェンジ', 'ドレインパンチ', 'くさむすび', 'とぐろをまく', 'アシッドボム', 'テラバースト', 'りゅうのはどう']","[48.6, 37.7, 27.6, 27.6, 23.9, 19.2, 17.2, 16.6, 16.5, 15.6]",['ふゆう'],[100.0],"['とつげきチョッキ', 'いのちのたま', 'たべのこし', 'オボンのみ', 'たつじんのおび', 'こだわりメガネ', 'ぼうじんゴーグル', 'パンチグローブ', 'ラムのみ', 'こだわりハチマキ']","[29.8, 15.7, 13.2, 9.2, 6.2, 4.6, 2.4, 2.0, 1.9, 1.7]","['でんき', 'フェアリー', 'はがね', 'こおり', 'ドラゴン', 'ほのお', 'かくとう', 'くさ', 'みず', 'どく']","[37.2, 28.3, 8.1, 5.3, 5.2, 3.0, 2.9, 2.6, 2.1, 1.9]"
0429-000,115,429,0,ムウマージ,,ムウマージ,"['シャドーボール', 'みちづれ', 'ちょうはつ', 'こごえるかぜ', 'マジカルフレイム', 'マジカルシャイン', 'おにび', 'トリック', '１０まんボルト', 'くさむすび']","[74.6, 49.5, 47.1, 30.8, 27.9, 24.3, 19.3, 14.0, 12.8, 12.3]",['ふゆう'],[100.0],"['きあいのタスキ', 'のろいのおふだ', 'こだわりスカーフ', 'こだわりメガネ', 'たつじんのおび', 'いのちのたま', 'ぼうじんゴーグル', 'たべのこし', 'おんみつマント', 'とつげきチョッキ']","[33.2, 15.0, 11.5, 8.2, 4.6, 4.1, 3.3, 2.5, 2.2, 2.1]","['フェアリー', 'ノーマル', 'ゴースト', 'でんき', 'ほのお', 'くさ', 'かくとう', 'あく', 'はがね', 'こおり']","[23.7, 22.9, 16.6, 15.1, 5.2, 4.2, 4.0, 2.4, 2.0, 1.2]"
0302-000,116,302,0,ヤミラミ,,ヤミラミ,"['おにび', 'イカサマ', 'アンコール', 'じこさいせい', 'ちょうはつ', 'ひかりのかべ', 'リフレクター', 'かなしばり', 'はたきおとす', 'みがわり']","[58.2, 54.1, 47.8, 28.6, 28.3, 28.1, 27.5, 22.7, 18.3, 17.2]","['いたずらごころ', 'あとだし', 'するどいめ']","[98.8, 0.9, 0.3]","['ひかりのねんど', 'たべのこし', 'きあいのタスキ', 'ゴツゴツメット', 'だっしゅつボタン', 'こうこうのしっぽ', 'オボンのみ', 'こうかくレンズ', 'ぼうじんゴーグル', 'かえんだま']","[24.3, 22.0, 17.3, 8.2, 6.3, 5.5, 3.8, 2.0, 1.9, 1.4]","['あく', 'ノーマル', 'フェアリー', 'はがね', 'どく', 'ほのお', 'ゴースト', 'ひこう', 'くさ', 'じめん']","[25.4, 14.9, 12.5, 12.2, 10.7, 7.5, 7.4, 3.4, 1.6, 0.8]"
0297-000,117,297,0,ハリテヤマ,,ハリテヤマ,"['バレットパンチ', 'はたきおとす', 'ドレインパンチ', 'ぶちかまし', 'ねこだまし', 'インファイト', 'れいとうパンチ', 'じしん', 'ヘビーボンバー', 'ストーンエッジ']","[71.4, 56.7, 55.0, 53.9, 49.3, 40.7, 10.7, 8.7, 8.5, 6.7]","['こんじょう', 'あついしぼう', 'ちからずく']","[73.8, 24.0, 2.1]","['かえんだま', 'とつげきチョッキ', 'オボンのみ', 'いのちのたま', 'たつじんのおび', 'こだわりハチマキ', 'パンチグローブ', 'くろおび', 'ゴツゴツメット', 'だっしゅつパック']","[63.5, 23.4, 3.7, 2.1, 1.7, 0.9, 0.9, 0.8, 0.4, 0.4]","['はがね', 'かくとう', 'じめん', 'ノーマル', 'ほのお', 'フェアリー', 'どく', 'あく', 'でんき', 'こおり']","[65.7, 12.6, 6.5, 5.9, 2.2, 1.8, 1.4, 1.4, 0.6, 0.5]"
0334-000,118,334,0,チルタリス,,チルタリス,"['ほのおのうず', 'ほろびのうた', 'はねやすめ', 'コットンガード', 'おにび', 'まもる', 'ねむる', 'ムーンフォース', 'りゅうのはどう', 'みがわり']","[86.5, 84.5, 81.4, 72.0, 11.6, 10.8, 9.9, 9.4, 5.2, 3.5]","['しぜんかいふく', 'ノーてんき']","[97.0, 3.0]","['たべのこし', 'オボンのみ', 'ゴツゴツメット', 'おんみつマント', 'カゴのみ', 'マゴのみ', 'ぼうじんゴーグル', 'ねばりのかぎづめ', 'こうかくレンズ', 'しめつけバンド']","[22.6, 20.0, 13.8, 7.2, 5.4, 5.1, 4.3, 3.8, 3.3, 2.2]","['フェアリー', 'ノーマル', 'ひこう', 'はがね', 'ほのお', 'みず', 'どく', 'でんき', 'ゴースト', 'くさ']","[37.0, 20.0, 15.4, 14.7, 4.4, 1.6, 1.4, 1.0, 1.0, 0.9]"
0701-000,119,701,0,ルチャブル,,ルチャブル,"['つるぎのまい', 'アクロバット', 'インファイト', 'ブレイブバード', 'アンコール', 'とびひざげり', 'アイアンヘッド', 'ちょうはつ', 'ゴッドバード', 'フライングプレス']","[51.4, 44.1, 42.9, 36.0, 23.0, 22.6, 20.8, 20.4, 16.5, 15.6]","['かるわざ', 'かたやぶり', 'じゅうなん']","[64.5, 33.5, 2.0]","['パワフルハーブ', 'オボンのみ', 'きあいのタスキ', 'いのちのたま', 'ものまねハーブ', 'こだわりハチマキ', 'エレキシード', 'サイコシード', 'ラムのみ', 'グラスシード']","[17.2, 14.6, 9.9, 8.2, 8.0, 6.5, 4.5, 4.1, 4.1, 3.5]","['ひこう', 'はがね', 'かくとう', 'ほのお', 'じめん', 'ゴースト', 'フェアリー', 'あく', 'でんき', 'こおり']","[37.9, 21.8, 17.6, 6.4, 5.3, 3.7, 1.3, 1.3, 1.3, 1.0]"
0978-000,120,978,0,シャリタツ,そったすがた,シャリタツ(そっ),"['りゅうせいぐん', 'ハイドロポンプ', 'テラバースト', 'なみのり', 'りゅうのはどう', 'おきみやげ', 'カウンター', 'ミラーコート', 'こごえるかぜ', 'ちょうはつ']","[65.5, 55.0, 43.4, 34.8, 33.5, 33.2, 27.5, 25.7, 20.1, 20.0]","['よびみず', 'しれいとう']","[88.0, 12.0]","['きあいのタスキ', 'こだわりスカーフ', 'いのちのたま', 'とつげきチョッキ', 'こだわりメガネ', 'おんみつマント', 'だっしゅつパック', 'ラムのみ', 'ものしりメガネ', 'からぶりほけん']","[33.6, 32.8, 9.1, 5.5, 4.6, 2.0, 1.3, 1.2, 1.1, 1.0]","['フェアリー', 'ほのお', 'みず', 'でんき', 'はがね', 'ドラゴン', 'じめん', 'くさ', 'どく', 'かくとう']","[22.7, 21.4, 16.9, 12.7, 8.3, 7.2, 3.7, 1.6, 1.5, 0.8]"
0478-000,121,478,0,ユキメノコ,,ユキメノコ,"['みちづれ', 'ちょうはつ', 'シャドーボール', 'ゆきなだれ', 'おにび', 'まきびし', 'れいとうビーム', 'こごえるかぜ', 'でんじは', 'トリック']","[86.1, 40.6, 38.5, 27.5, 26.9, 26.2, 25.4, 17.8, 10.8, 10.4]","['のろわれボディ', 'ゆきがくれ']","[59.5, 40.5]","['きあいのタスキ', 'ひかりのねんど', 'こだわりスカーフ', 'こだわりメガネ', 'ひかりのこな', 'こうかくレンズ', 'たべのこし', 'いのちのたま', 'メンタルハーブ', 'ぼうじんゴーグル']","[67.1, 7.5, 6.4, 5.2, 2.8, 1.1, 1.0, 0.9, 0.6, 0.6]","['こおり', 'ゴースト', 'フェアリー', 'ノーマル', 'かくとう', 'ほのお', 'あく', 'みず', 'じめん', 'でんき']","[28.1, 23.5, 10.5, 8.0, 7.3, 7.2, 3.5, 3.1, 2.7, 1.5]"
0876-000,123,876,0,イエッサン,オスのすがた,イエッサン(オス),"['サイコキネシス', 'マジカルシャイン', 'アンコール', 'シャドーボール', 'いやしのねがい', 'トリック', 'トリックルーム', 'サイコショック', 'テラバースト', 'ハイパーボイス']","[87.4, 61.6, 37.8, 35.6, 32.5, 26.5, 24.2, 21.4, 20.5, 12.6]","['サイコメイカー', 'シンクロ', 'せいしんりょく']","[99.7, 0.2, 0.1]","['グランドコート', 'きあいのタスキ', 'こだわりスカーフ', 'こだわりメガネ', 'いのちのたま', 'だっしゅつボタン', 'サイコシード', 'まがったスプーン', 'ナモのみ', 'ぼうじんゴーグル']","[34.3, 23.6, 17.3, 10.9, 2.8, 2.5, 1.4, 1.3, 1.0, 0.5]","['エスパー', 'フェアリー', 'かくとう', 'ほのお', 'ノーマル', 'ゴースト', 'くさ', 'あく', 'はがね', 'こおり']","[36.1, 22.7, 20.4, 9.8, 3.7, 1.4, 1.1, 1.0, 1.0, 0.9]"
0943-000,124,943,0,マフィティフ,,マフィティフ,"['かみくだく', 'じゃれつく', 'みちづれ', 'くらいつく', 'ちょうはつ', 'くさわけ', 'きしかいせい', 'サイコファング', 'ほうふく', 'あまえる']","[58.0, 46.8, 42.5, 34.2, 29.5, 27.4, 22.0, 14.8, 14.4, 12.7]","['はりこみ', 'ばんけん', 'いかく']","[71.0, 16.3, 12.7]","['きあいのタスキ', 'レッドカード', 'こだわりハチマキ', 'こだわりスカーフ', 'とつげきチョッキ', 'たべのこし', 'カゴのみ', 'カムラのみ', 'いのちのたま', 'オボンのみ']","[25.1, 24.0, 5.3, 5.0, 4.6, 4.3, 4.1, 4.0, 4.0, 3.6]","['フェアリー', 'あく', 'どく', 'くさ', 'ほのお', 'ひこう', 'かくとう', 'はがね', 'ドラゴン', 'ゴースト']","[32.9, 18.1, 7.2, 7.1, 6.7, 5.5, 5.3, 4.6, 4.3, 2.4]"
0876-001,125,876,1,イエッサン,メスのすがた,イエッサン(メス),"['サイコキネシス', 'いやしのねがい', 'リフレクター', 'ひかりのかべ', 'マジカルシャイン', 'トリックルーム', 'バトンタッチ', 'シャドーボール', 'めいそう', 'トリック']","[75.5, 54.9, 44.4, 37.6, 36.1, 28.0, 22.8, 15.6, 15.4, 11.6]","['サイコメイカー', 'シンクロ', 'マイペース']","[99.2, 0.4, 0.4]","['グランドコート', 'きあいのタスキ', 'サイコシード', 'ひかりのねんど', 'こだわりメガネ', 'こだわりスカーフ', 'だっしゅつボタン', 'オボンのみ', 'ナモのみ', 'ぼうじんゴーグル']","[44.1, 19.0, 8.1, 6.0, 4.2, 3.9, 2.5, 1.9, 1.4, 1.2]","['フェアリー', 'エスパー', 'かくとう', 'ほのお', 'ノーマル', 'はがね', 'くさ', 'あく', 'ゴースト', 'みず']","[35.7, 18.3, 10.1, 10.1, 5.2, 3.7, 3.5, 2.9, 2.4, 2.2]"
0442-000,126,442,0,ミカルゲ,,ミカルゲ,"['おにび', 'のろい', 'トリックルーム', 'おきみやげ', 'みちづれ', 'いたみわけ', 'イカサマ', 'ふいうち', 'トリック', 'あくのはどう']","[42.9, 38.5, 38.2, 34.3, 25.1, 24.9, 24.6, 24.1, 20.3, 19.6]","['プレッシャー', 'すりぬけ']","[53.1, 46.9]","['こうこうのしっぽ', 'メンタルハーブ', 'オボンのみ', 'たべのこし', 'ゴツゴツメット', 'ロゼルのみ', 'とつげきチョッキ', 'ラムのみ', 'きあいのタスキ', 'ぼうじんゴーグル']","[16.2, 16.1, 12.8, 11.9, 4.9, 4.5, 4.3, 3.6, 3.4, 3.1]","['フェアリー', 'あく', 'ゴースト', 'はがね', 'どく', 'ほのお', 'かくとう', 'ノーマル', 'くさ', 'ひこう']","[30.1, 28.1, 20.2, 9.9, 4.0, 2.7, 2.0, 1.0, 0.8, 0.4]"
