,rank,id,form-id,name,form,alias,move,move-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0334-000,114,334,0,チルタリス,,チルタリス,"['ほのおのうず', 'ほろびのうた', 'はねやすめ', 'コットンガード', 'まもる', 'ムーンフォース', 'おにび', 'みがわり', 'ねむる', 'うたう']","[89.7, 88.0, 87.8, 74.9, 10.3, 7.5, 6.8, 5.7, 5.1, 2.5]","['しぜんかいふく', 'ノーてんき']","[96.6, 3.4]","['ゴツゴツメット', 'たべのこし', 'オボンのみ', 'おんみつマント', 'ねばりのかぎづめ', 'カゴのみ', 'こうかくレンズ', 'しめつけバンド', 'からぶりほけん', 'メンタルハーブ']","[30.6, 26.2, 13.9, 4.3, 2.8, 2.2, 1.8, 1.8, 1.7, 1.6]","['フェアリー', 'はがね', 'ノーマル', 'ひこう', 'ほのお', 'みず', 'どく', 'でんき', 'ゴースト', 'こおり']","[50.5, 16.6, 13.9, 9.6, 2.5, 1.7, 1.3, 1.0, 0.9, 0.7]"
0876-000,115,876,0,イエッサン,オスのすがた,イエッサン(オス),"['サイコキネシス', 'マジカルシャイン', 'アンコール', 'いやしのねがい', 'シャドーボール', 'トリック', 'トリックルーム', 'サイコショック', 'テラバースト', 'ハイパーボイス']","[89.5, 53.1, 43.7, 40.5, 35.7, 35.4, 22.0, 19.1, 18.7, 9.4]","['サイコメイカー', 'シンクロ', 'せいしんりょく']","[99.4, 0.4, 0.2]","['グランドコート', 'こだわりスカーフ', 'きあいのタスキ', 'こだわりメガネ', 'サイコシード', 'いのちのたま', 'だっしゅつボタン', 'ナモのみ', 'まがったスプーン', 'ものまねハーブ']","[32.1, 30.3, 17.0, 7.1, 2.6, 2.5, 1.9, 0.8, 0.7, 0.6]","['エスパー', 'フェアリー', 'かくとう', 'ほのお', 'こおり', 'ノーマル', 'あく', 'じめん', 'はがね', 'ゴースト']","[33.3, 25.8, 24.1, 6.8, 2.4, 2.3, 1.1, 1.0, 1.0, 0.5]"
0470-000,116,470,0,リーフィア,,リーフィア,"['リーフブレード', 'こうごうせい', 'テラバースト', 'やどりぎのタネ', 'つるぎのまい', 'くさわけ', 'あまえる', 'バトンタッチ', 'でんこうせっか', 'シザークロス']","[58.0, 50.0, 42.9, 37.9, 37.3, 33.5, 31.6, 20.7, 12.5, 10.9]","['ようりょくそ', 'リーフガード']","[74.3, 25.7]","['ゴツゴツメット', 'いのちのたま', 'たべのこし', 'いかさまダイス', 'ピントレンズ', 'オボンのみ', 'ラムのみ', 'きあいのタスキ', 'おんみつマント', 'とつげきチョッキ']","[47.6, 16.1, 7.4, 6.7, 4.6, 3.1, 1.8, 1.3, 1.2, 1.1]","['ほのお', 'ノーマル', 'いわ', 'フェアリー', 'ゴースト', 'みず', 'くさ', 'かくとう', 'はがね', 'こおり']","[46.7, 12.2, 11.0, 5.6, 4.8, 4.5, 2.4, 2.2, 2.2, 2.1]"
0478-000,117,478,0,ユキメノコ,,ユキメノコ,"['みちづれ', 'ちょうはつ', 'シャドーボール', 'ゆきなだれ', 'まきびし', 'れいとうビーム', 'おにび', 'こごえるかぜ', 'でんじは', 'たたりめ']","[87.3, 39.4, 38.9, 35.7, 26.2, 25.7, 25.2, 16.5, 14.7, 11.9]","['のろわれボディ', 'ゆきがくれ']","[66.1, 33.9]","['きあいのタスキ', 'こだわりメガネ', 'こだわりスカーフ', 'ひかりのねんど', 'ひかりのこな', 'いのちのたま', 'こうかくレンズ', 'だっしゅつボタン', 'ナモのみ', 'とけないこおり']","[70.5, 6.9, 6.3, 5.0, 1.9, 1.2, 0.7, 0.5, 0.5, 0.5]","['こおり', 'ゴースト', 'フェアリー', 'かくとう', 'ノーマル', 'ほのお', 'じめん', 'みず', 'あく', 'でんき']","[25.7, 21.5, 12.5, 10.8, 7.1, 4.0, 3.7, 3.7, 3.0, 2.1]"
0625-000,118,625,0,キリキザン,,キリキザン,"['アイアンヘッド', 'ふいうち', 'つるぎのまい', 'つじぎり', 'ハサミギロチン', 'かわらわり', 'ステルスロック', 'ちょうはつ', 'でんじは', 'テラバースト']","[83.4, 76.8, 55.5, 30.2, 24.0, 22.3, 19.0, 18.7, 17.4, 12.4]","['まけんき', 'せいしんりょく', 'プレッシャー']","[84.8, 10.4, 4.8]","['しんかのきせき', 'きあいのタスキ', 'とつげきチョッキ', 'こだわりスカーフ', 'たべのこし', 'からぶりほけん', 'ラムのみ', 'いのちのたま', 'ゴツゴツメット', 'レッドカード']","[97.6, 1.4, 0.5, 0.1, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0]","['あく', 'ひこう', 'フェアリー', 'はがね', 'ゴースト', 'みず', 'かくとう', 'ほのお', 'じめん', 'ドラゴン']","[39.9, 18.5, 17.8, 8.7, 5.3, 2.7, 2.2, 1.5, 1.2, 0.6]"
0132-000,119,132,0,メタモン,,メタモン,['へんしん'],[100.0],"['かわりもの', 'じゅうなん']","[99.8, 0.2]","['こだわりスカーフ', 'きあいのタスキ', 'せんせいのツメ', 'ものまねハーブ', 'レッドカード', 'オボンのみ', 'いのちのたま', 'ひかりのこな', 'ゴツゴツメット', 'ラムのみ']","[68.2, 11.1, 5.6, 3.0, 3.0, 1.6, 1.3, 0.9, 0.9, 0.8]","['ノーマル', 'はがね', 'フェアリー', 'みず', 'ゴースト', 'かくとう', 'ドラゴン', 'あく', 'ほのお', 'どく']","[21.7, 16.9, 16.2, 6.8, 6.3, 4.1, 3.7, 3.3, 3.2, 3.2]"
0217-000,120,217,0,リングマ,,リングマ,"['じゃれつく', 'じしん', 'からげんき', 'ビルドアップ', 'シャドークロー', 'ねむる', 'ねごと', 'のしかかり', 'ほのおのパンチ', 'インファイト']","[60.4, 50.3, 35.1, 26.9, 20.8, 20.7, 20.1, 18.5, 14.5, 13.1]","['こんじょう', 'はやあし', 'きんちょうかん']","[95.4, 4.0, 0.6]","['しんかのきせき', 'かえんだま', 'どくどくだま', 'いのちのたま', 'ゴツゴツメット', 'とつげきチョッキ', 'ちからのハチマキ', 'ラムのみ', 'こうかくレンズ', 'かわらずのいし']","[77.0, 20.2, 2.5, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['フェアリー', 'ノーマル', 'ゴースト', 'ひこう', 'じめん', 'かくとう', 'くさ', 'どく', 'はがね', 'みず']","[36.4, 26.8, 18.2, 8.3, 3.6, 1.8, 1.3, 1.0, 0.5, 0.4]"
0362-000,121,362,0,オニゴーリ,,オニゴーリ,"['まもる', 'みがわり', 'フリーズドライ', 'テラバースト', 'ぜったいれいど', 'じしん', 'かげぶんしん', 'こおりのつぶて', 'こおりのいぶき', 'れいとうビーム']","[96.0, 93.6, 89.8, 64.7, 31.1, 3.7, 3.2, 2.3, 2.2, 2.0]","['ムラっけ', 'せいしんりょく', 'アイスボディ']","[99.2, 0.6, 0.2]","['たべのこし', 'こだわりスカーフ', 'オボンのみ', 'きあいのタスキ', 'ひかりのこな', 'くろいヘドロ', 'スターのみ', 'こうかくレンズ', 'だっしゅつパック', 'ラムのみ']","[96.3, 0.8, 0.5, 0.4, 0.4, 0.3, 0.2, 0.1, 0.1, 0.1]","['みず', 'ほのお', 'こおり', 'じめん', 'でんき', 'かくとう', 'フェアリー', 'ゴースト', 'はがね', 'どく']","[78.3, 7.8, 3.4, 2.1, 1.3, 1.0, 1.0, 0.9, 0.8, 0.7]"
0962-000,122,962,0,オトシドリ,,オトシドリ,"['はたきおとす', 'ダブルウイング', 'すてゼリフ', 'ステルスロック', 'ちょうはつ', 'がんせきふうじ', 'いわなだれ', 'ストーンエッジ', 'おきみやげ', 'ふいうち']","[75.3, 52.0, 45.8, 37.3, 23.5, 23.1, 21.3, 19.8, 17.5, 14.9]","['いわはこび', 'するどいめ', 'はとむね']","[81.7, 12.1, 6.2]","['こだわりスカーフ', 'きあいのタスキ', 'いかさまダイス', 'オボンのみ', 'ゴツゴツメット', 'いのちのたま', 'レッドカード', 'ラムのみ', 'カムラのみ', 'たつじんのおび']","[34.9, 28.9, 9.3, 4.3, 3.4, 2.3, 1.8, 1.8, 1.5, 1.3]","['いわ', 'あく', 'じめん', 'ひこう', 'はがね', 'フェアリー', 'かくとう', 'こおり', 'みず', 'ゴースト']","[72.7, 8.9, 4.1, 3.6, 3.1, 3.0, 1.2, 1.1, 0.6, 0.5]"
0975-000,123,975,0,ハルクジラ,,ハルクジラ,"['こおりのつぶて', 'じしん', 'アクアブレイク', 'アイススピナー', 'はらだいこ', 'つららおとし', 'じゃれつく', 'テラバースト', 'ばかぢから', 'ヘビーボンバー']","[68.1, 61.6, 57.7, 42.4, 41.2, 31.3, 17.8, 14.1, 13.7, 11.4]","['ちからずく', 'ゆきかき', 'あついしぼう']","[45.3, 40.3, 14.4]","['いのちのたま', 'オボンのみ', 'とつげきチョッキ', 'じゃくてんほけん', 'こだわりハチマキ', 'たべのこし', 'ラムのみ', 'こだわりスカーフ', 'とけないこおり', 'たつじんのおび']","[42.4, 35.8, 8.2, 2.8, 2.1, 1.9, 1.1, 0.9, 0.6, 0.6]","['みず', 'じめん', 'こおり', 'ほのお', 'でんき', 'フェアリー', 'かくとう', 'くさ', 'はがね', 'ゴースト']","[47.3, 12.6, 12.5, 11.1, 4.8, 2.6, 1.9, 1.5, 1.4, 1.1]"
0089-000,124,89,0,ベトベトン,,ベトベトン,"['ちいさくなる', 'ドレインパンチ', 'どくどく', 'ほのおのパンチ', 'みがわり', 'かげうち', 'ダストシュート', 'のろい', 'どくづき', 'れいとうパンチ']","[62.4, 47.8, 42.5, 34.4, 31.2, 23.1, 21.3, 21.3, 15.8, 12.8]","['ねんちゃく', 'どくしゅ', 'あくしゅう']","[72.2, 20.5, 7.3]","['くろいヘドロ', 'たべのこし', 'とつげきチョッキ', 'ひかりのこな', 'おんみつマント', 'ふうせん', 'せんせいのツメ', 'こだわりハチマキ', 'オボンのみ', 'パンチグローブ']","[42.2, 22.5, 16.7, 5.7, 2.1, 1.6, 1.1, 1.0, 1.0, 0.6]","['ひこう', 'かくとう', 'ゴースト', 'どく', 'あく', 'じめん', 'フェアリー', 'くさ', 'ほのお', 'ノーマル']","[27.2, 22.7, 11.9, 11.5, 8.6, 4.3, 2.8, 2.4, 2.3, 1.7]"
0978-000,125,978,0,シャリタツ,そったすがた,シャリタツ(そっ),"['りゅうせいぐん', 'テラバースト', 'ハイドロポンプ', 'なみのり', 'こごえるかぜ', 'おきみやげ', 'りゅうのはどう', 'カウンター', 'ミラーコート', 'こうそくスピン']","[72.8, 52.6, 48.4, 43.5, 33.9, 25.8, 25.1, 23.5, 18.3, 14.7]","['よびみず', 'しれいとう']","[91.4, 8.6]","['きあいのタスキ', 'とつげきチョッキ', 'こだわりスカーフ', 'いのちのたま', 'こだわりメガネ', 'だっしゅつパック', 'ラムのみ', 'からぶりほけん', 'ものしりメガネ', 'おんみつマント']","[32.2, 25.7, 21.4, 5.4, 4.1, 2.3, 1.1, 0.8, 0.7, 0.7]","['ほのお', 'フェアリー', 'みず', 'でんき', 'ドラゴン', 'はがね', 'じめん', 'どく', 'ゴースト', 'くさ']","[47.5, 14.3, 11.2, 7.4, 5.0, 4.7, 4.1, 1.9, 1.0, 0.8]"
0943-000,126,943,0,マフィティフ,,マフィティフ,"['みちづれ', 'くらいつく', 'ちょうはつ', 'じゃれつく', 'かみくだく', 'くさわけ', 'きしかいせい', 'あまえる', 'サイコファング', 'ねむる']","[60.7, 60.0, 52.6, 51.6, 35.0, 22.6, 17.0, 11.1, 10.5, 10.1]","['はりこみ', 'ばんけん', 'いかく']","[79.7, 12.6, 7.8]","['きあいのタスキ', 'レッドカード', 'ロゼルのみ', 'カムラのみ', 'ラムのみ', 'オボンのみ', 'たべのこし', 'カゴのみ', 'ゴツゴツメット', 'こだわりスカーフ']","[23.8, 19.1, 9.3, 4.7, 4.2, 4.2, 3.6, 3.5, 2.9, 2.6]","['フェアリー', 'あく', 'くさ', 'どく', 'かくとう', 'はがね', 'ほのお', 'ひこう', 'ゴースト', 'こおり']","[37.5, 12.6, 9.0, 7.7, 5.4, 5.3, 4.8, 4.4, 3.0, 2.5]"
0284-000,127,284,0,アメモース,,アメモース,"['ねばねばネット', 'こごえるかぜ', 'エアスラッシュ', 'ちょうのまい', 'ふきとばし', 'とんぼがえり', 'れいとうビーム', 'むしのさざめき', 'なみのり', 'くろいきり']","[78.1, 53.2, 41.6, 28.3, 24.9, 23.0, 18.9, 15.6, 15.2, 14.8]","['いかく', 'きんちょうかん']","[99.9, 0.1]","['きあいのタスキ', 'メンタルハーブ', 'オボンのみ', 'ラムのみ', 'こだわりスカーフ', 'あつぞこブーツ', 'ゴツゴツメット', 'たべのこし', 'レッドカード', 'いのちのたま']","[59.0, 9.9, 7.7, 5.0, 2.9, 2.3, 1.9, 1.3, 1.0, 1.0]","['みず', 'はがね', 'じめん', 'むし', 'いわ', 'ひこう', 'こおり', 'ゴースト', 'でんき', 'ほのお']","[54.7, 10.3, 7.7, 4.4, 3.1, 3.0, 2.7, 2.5, 2.4, 2.3]"
0442-000,128,442,0,ミカルゲ,,ミカルゲ,"['トリックルーム', 'のろい', 'おにび', 'みちづれ', 'おきみやげ', 'イカサマ', 'いたみわけ', 'ふいうち', 'あくのはどう', 'トリック']","[47.4, 39.4, 39.4, 31.7, 31.4, 27.8, 24.1, 22.2, 18.7, 18.5]","['プレッシャー', 'すりぬけ']","[51.8, 48.2]","['メンタルハーブ', 'こうこうのしっぽ', 'オボンのみ', 'たべのこし', 'とつげきチョッキ', 'ロゼルのみ', 'ゴツゴツメット', 'きあいのタスキ', 'ラムのみ', 'ぼうじんゴーグル']","[24.1, 14.8, 14.7, 9.3, 5.3, 4.7, 3.4, 3.1, 2.1, 1.6]","['フェアリー', 'あく', 'ゴースト', 'はがね', 'どく', 'ほのお', 'ノーマル', 'かくとう', 'エスパー', 'みず']","[38.2, 25.3, 18.8, 7.6, 2.7, 2.5, 1.8, 1.6, 0.5, 0.5]"
0976-000,129,976,0,ミガルーサ,,ミガルーサ,"['みをけずる', 'アシストパワー', 'なみのり', 'れいとうビーム', 'テラバースト', 'みがわり', 'ハイドロポンプ', 'アクアブレイク', 'サイコカッター', 'アクアジェット']","[90.3, 82.4, 31.6, 26.6, 25.3, 23.7, 23.6, 16.3, 12.9, 12.7]","['かたやぶり', 'きれあじ']","[90.4, 9.6]","['オボンのみ', 'ヤタピのみ', 'こだわりスカーフ', 'いのちのたま', 'たべのこし', 'ピントレンズ', 'ラムのみ', 'かいがらのすず', 'きあいのタスキ', 'まがったスプーン']","[65.2, 9.0, 5.5, 5.3, 2.5, 1.7, 1.5, 0.7, 0.7, 0.6]","['かくとう', 'ノーマル', 'みず', 'エスパー', 'あく', 'フェアリー', 'じめん', 'ゴースト', 'はがね', 'こおり']","[32.5, 21.7, 18.1, 9.6, 5.5, 2.8, 2.7, 2.5, 2.0, 0.8]"
0136-000,130,136,0,ブースター,,ブースター,"['フレアドライブ', 'でんこうせっか', 'からげんき', 'くさわけ', 'テラバースト', 'まもる', 'おにび', 'ねがいごと', 'かみつく', 'あくび']","[91.1, 53.6, 43.5, 41.5, 32.6, 24.9, 23.7, 16.1, 8.9, 6.5]","['こんじょう', 'もらいび']","[50.4, 49.6]","['どくどくだま', 'かえんだま', 'とつげきチョッキ', 'オボンのみ', 'こだわりスカーフ', 'たべのこし', 'あつぞこブーツ', 'いのちのたま', 'フィラのみ', 'たつじんのおび']","[23.5, 23.3, 15.3, 7.3, 7.2, 4.0, 4.0, 1.8, 1.4, 1.2]","['ノーマル', 'くさ', 'フェアリー', 'かくとう', 'ほのお', 'みず', 'こおり', 'ひこう', 'いわ', 'はがね']","[65.5, 8.5, 7.6, 5.6, 2.4, 1.7, 1.7, 1.6, 1.3, 1.2]"
0927-000,132,927,0,バウッツェル,,バウッツェル,"['じゃれつく', 'ボディプレス', 'あくび', 'ねがいごと', 'バトンタッチ', 'ほえる', 'まもる', 'かみくだく', 'みがわり', 'あまえる']","[59.6, 56.9, 52.4, 42.0, 31.8, 23.3, 22.9, 14.6, 13.6, 12.3]","['こんがりボディ', 'アロマベール']","[82.1, 17.9]","['たべのこし', 'ゴツゴツメット', 'ものまねハーブ', 'オボンのみ', 'おんみつマント', 'ラムのみ', 'とつげきチョッキ', 'じゃくてんほけん', 'リリバのみ', 'こだわりハチマキ']","[28.5, 27.5, 13.3, 11.6, 2.6, 1.9, 1.8, 1.2, 1.0, 0.9]","['はがね', 'フェアリー', 'ノーマル', 'かくとう', 'くさ', 'じめん', 'ほのお', 'みず', 'あく', 'ドラゴン']","[48.9, 11.7, 8.6, 7.7, 7.3, 5.1, 2.9, 2.1, 1.6, 0.9]"
0181-000,133,181,0,デンリュウ,,デンリュウ,"['マジカルシャイン', '１０まんボルト', 'コットンガード', 'ねむる', 'パワージェム', 'テラバースト', 'ほうでん', 'ボルトチェンジ', 'きあいだま', 'でんじは']","[73.6, 53.5, 48.3, 29.7, 28.2, 27.2, 26.2, 22.8, 18.1, 9.4]","['せいでんき', 'プラス']","[93.4, 6.6]","['カゴのみ', 'とつげきチョッキ', 'たべのこし', 'オボンのみ', 'こだわりメガネ', 'いのちのたま', 'からぶりほけん', 'ゴツゴツメット', 'こだわりスカーフ', 'ひかりのねんど']","[25.1, 15.0, 9.0, 7.7, 5.8, 4.9, 4.4, 4.2, 4.1, 3.3]","['フェアリー', 'こおり', 'でんき', 'ひこう', 'みず', 'くさ', 'かくとう', 'ドラゴン', 'じめん', 'ほのお']","[37.5, 19.2, 15.1, 15.0, 3.7, 3.5, 2.4, 1.7, 0.6, 0.3]"
0430-000,134,430,0,ドンカラス,,ドンカラス,"['ふいうち', 'ブレイブバード', 'つじぎり', 'ほうふく', 'ちょうはつ', 'ねっぷう', 'とんぼがえり', 'イカサマ', 'あくのはどう', 'アクロバット']","[87.1, 43.3, 43.3, 39.4, 31.2, 23.3, 17.5, 15.2, 10.5, 9.8]","['きょううん', 'じしんかじょう', 'ふみん']","[35.2, 33.2, 31.6]","['きあいのタスキ', 'ピントレンズ', 'パワフルハーブ', 'するどいツメ', 'レッドカード', 'とつげきチョッキ', 'こだわりスカーフ', 'いのちのたま', 'オボンのみ', 'ものまねハーブ']","[41.3, 19.0, 6.1, 4.7, 4.3, 4.3, 4.0, 3.6, 2.1, 1.8]","['あく', 'ひこう', 'ほのお', 'フェアリー', 'こおり', 'はがね', 'じめん', 'かくとう', 'でんき', 'ゴースト']","[53.6, 20.8, 5.8, 3.4, 2.8, 2.8, 2.1, 1.7, 1.7, 1.5]"
0026-000,136,26,0,ライチュウ,,ライチュウ,"['ほっぺすりすり', 'アンコール', 'リフレクター', 'ひかりのかべ', '１０まんボルト', 'なみのり', 'テラバースト', 'ボルトチェンジ', 'わるだくみ', 'きあいだま']","[70.8, 62.2, 55.3, 53.8, 31.3, 24.6, 19.8, 17.0, 11.7, 4.9]","['せいでんき', 'ひらいしん']","[67.9, 32.1]","['ひかりのねんど', 'きあいのタスキ', 'こだわりメガネ', 'ふうせん', 'いのちのたま', 'たつじんのおび', 'とつげきチョッキ', 'かえんだま', 'オボンのみ', 'じしゃく']","[55.3, 17.4, 5.3, 4.3, 3.5, 1.6, 1.3, 1.3, 1.1, 0.8]","['こおり', 'フェアリー', 'ひこう', 'みず', 'でんき', 'かくとう', 'ほのお', 'くさ', 'ゴースト', 'ノーマル']","[27.6, 23.1, 17.1, 12.2, 8.9, 3.1, 2.1, 2.0, 1.3, 0.8]"
0834-000,137,834,0,カジリガメ,,カジリガメ,"['アクアブレイク', 'からをやぶる', 'じしん', 'ロックブラスト', 'もろはのずつき', 'アイススピナー', 'こおりのキバ', 'かみくだく', 'くらいつく', 'つるぎのまい']","[72.6, 54.0, 40.4, 40.1, 32.6, 24.0, 22.0, 20.8, 15.8, 12.5]","['すいすい', 'がんじょうあご', 'シェルアーマー']","[60.6, 30.3, 9.0]","['いかさまダイス', 'いのちのたま', 'こだわりハチマキ', 'しろいハーブ', 'きあいのタスキ', 'ラムのみ', 'オボンのみ', 'こうかくレンズ', 'たべのこし', 'たつじんのおび']","[25.3, 16.4, 16.0, 14.3, 10.9, 4.6, 2.7, 1.7, 1.5, 1.1]","['みず', 'いわ', 'くさ', 'あく', 'こおり', 'じめん', 'ひこう', 'フェアリー', 'むし', 'ほのお']","[48.3, 15.8, 9.9, 6.5, 5.3, 4.4, 2.7, 1.9, 1.4, 0.7]"
0123-000,138,123,0,ストライク,,ストライク,"['つばめがえし', 'つるぎのまい', 'くさわけ', 'インファイト', 'とんぼがえり', 'テラバースト', 'どろぼう', 'でんこうせっか', 'バトンタッチ', 'とびつく']","[71.2, 68.4, 32.2, 29.8, 26.6, 24.0, 22.7, 21.3, 12.7, 12.7]","['テクニシャン', 'むしのしらせ', 'ふくつのこころ']","[96.0, 2.6, 1.4]","['しんかのきせき', 'こだわりハチマキ', 'ピントレンズ', 'こだわりスカーフ', 'きあいのタスキ', 'いのちのたま', 'だっしゅつパック', 'メトロノーム', 'ぼうごパット', 'ものまねハーブ']","[81.5, 5.8, 4.9, 2.4, 1.7, 0.9, 0.5, 0.3, 0.3, 0.2]","['ノーマル', 'ひこう', 'こおり', 'かくとう', 'じめん', 'はがね', 'ほのお', 'むし', 'あく', 'フェアリー']","[22.9, 18.8, 13.1, 9.4, 7.5, 5.5, 5.3, 3.5, 3.4, 3.0]"
